age,workclass,education,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,earn,capital-remain
1, Private, Some-college, Never-married, Handlers-cleaners, Own-child,, Male,0,, <=50K.,
1,, HS-grad, Married-civ-spouse, Sales, Husband,,,1, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial,, Asian-Pac-Islander, Male,0, China, >50K.,1
1,, Some-college, Divorced,,, White, Male,0, United-States, <=50K.,0
1, Private, 11th, Never-married, Other-service, Not-in-family, Black, Female,0, United-States, <=50K.,
, Private, Bachelors,, Other-service, Wife, White, Female,0, United-States, <=50K.,0
2, Private, 10th, Widowed, Craft-repair, Unmarried, Black, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc,, Married-civ-spouse, Sales, Husband,, Male,1, United-States, <=50K.,0
,, Bachelors, Married-civ-spouse,, Husband, White,,0, United-States, >50K.,
1, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,, <=50K.,0
,,, Widowed, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family,, Female,0, United-States, <=50K.,0
, Private, Prof-school, Married-civ-spouse,,, White, Male,1, United-States, >50K.,0
, Federal-gov,, Never-married, Adm-clerical, Own-child,,,0, United-States, <=50K.,0
, Private, Bachelors,, Tech-support,, White, Female,0, United-States, <=50K.,
1,, Some-college, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,1,, <=50K.,
1, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,, >50K.,
0, Private, Some-college,, Sales,, White, Female,0, United-States, <=50K.,0
1, Private, HS-grad,, Sales, Husband,, Male,, United-States, <=50K.,
, Private, 11th, Never-married, Adm-clerical, Own-child,, Female,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White,,0, United-States, >50K.,0
1, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,,, >50K.,0
1, Private, Some-college,,,,, Male,, United-States, >50K.,1
, Private, Bachelors, Married-spouse-absent, Sales, Unmarried,, Female,0, United-States, <=50K.,
, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,, United-States, <=50K.,
0,, 10th, Never-married,,, White, Female,0, United-States, <=50K.,0
, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White,,0, United-States, >50K.,0
, Private, Some-college,, Other-service,, White, Male,0, United-States, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,1, United-States, >50K.,0
2,, 10th,, Transport-moving, Husband, White,,1, United-States, <=50K.,0
1, Self-emp-not-inc,, Never-married, Craft-repair, Own-child, Black, Male,, United-States, <=50K.,0
1, Private, Assoc-voc, Married-spouse-absent, Craft-repair,,, Male,, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,, >50K.,0
1, Private, Bachelors, Married-civ-spouse,, Husband, White, Male,0, Puerto-Rico, >50K.,1
1, Private,, Divorced, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,0
1, Private,, Married-civ-spouse, Prof-specialty,, White, Male,1, United-States, <=50K.,0
1, Private, Some-college, Never-married, Adm-clerical,, White, Female,, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse,, Husband, White, Male,0,, <=50K.,0
1,, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,, United-States, <=50K.,0
1,, Some-college, Never-married,, Other-relative, White, Female,, United-States, <=50K.,0
1, Federal-gov, Masters, Never-married, Tech-support, Not-in-family, Black, Male,, United-States, <=50K.,
, Private, HS-grad, Married-civ-spouse,, Husband, White, Male,,, <=50K.,0
, Private, Some-college, Never-married, Exec-managerial, Own-child,, Male,0, United-States, <=50K.,
1,, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,1, United-States, >50K.,0
, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,1, United-States, <=50K.,0
1, Private, Assoc-voc, Married-civ-spouse,, Husband, White, Male,0, United-States, <=50K.,0
, Private, Some-college, Never-married, Farming-fishing,, White, Male,, United-States, <=50K.,0
1, Private,,, Prof-specialty, Husband, White,,0,, >50K.,0
1, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0, United-States, <=50K.,
1, Private,, Married-civ-spouse, Sales, Husband, White, Male,,, >50K.,
0, Private, Some-college, Never-married, Adm-clerical,,, Female,0, United-States, <=50K.,0
1, Self-emp-not-inc, Prof-school, Married-civ-spouse,, Husband, Asian-Pac-Islander, Male,0, India, >50K.,
1, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child,, Male,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried,,,0, United-States, <=50K.,0
1, Private, Bachelors, Divorced, Sales, Not-in-family, White,,0, United-States, <=50K.,0
1, Private, Some-college, Divorced, Tech-support,,, Female,0, United-States, <=50K.,0
1,, Preschool, Married-civ-spouse,, Other-relative, White, Female,0, Mexico, <=50K.,0
0, Private,, Never-married, Handlers-cleaners, Own-child,, Female,0, United-States, <=50K.,
1, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,, Male,0,, >50K.,0
1, Self-emp-not-inc, Assoc-voc,, Sales,, White, Female,, United-States, <=50K.,
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,, Male,0, United-States, >50K.,0
2,, 1st-4th, Married-civ-spouse,, Husband, Black, Male,0, United-States, <=50K.,0
,, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct,, White, Male,0, United-States, <=50K.,0
, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,,, >50K.,
1, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,1, United-States, >50K.,0
, Private,, Divorced, Machine-op-inspct, Unmarried, Black,,, United-States, <=50K.,0
1, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,, United-States, <=50K.,0
, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,, <=50K.,0
1, Private,, Married-civ-spouse, Machine-op-inspct,, White, Male,0, United-States, <=50K.,0
1, Private,,, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
1, Private,, Divorced,, Unmarried,,,0, United-States, <=50K.,0
, Private, Assoc-acdm, Never-married, Adm-clerical,, White,,0, United-States, <=50K.,0
1, Private,, Never-married, Machine-op-inspct, Not-in-family,, Male,0, United-States, <=50K.,0
1, State-gov, Some-college, Never-married,, Own-child, White, Male,0, United-States, <=50K.,
1, Private,,, Tech-support,, White, Female,0, United-States, <=50K.,0
1,, Assoc-acdm,,,, White, Male,, United-States, <=50K.,
1,, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private,,,, Not-in-family, White, Male,,, <=50K.,0
2, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0, United-States, <=50K.,0
0, Self-emp-not-inc,, Never-married, Farming-fishing, Own-child, White,,0, United-States, <=50K.,0
1,,, Never-married, Protective-serv,, White, Male,0, United-States, <=50K.,0
1,, Some-college, Married-civ-spouse,,, White,,0,, >50K.,1
1, Private, Bachelors,, Craft-repair, Husband, White, Male,1, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair,,, Male,1, United-States, <=50K.,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0, United-States, <=50K.,
1, Private, Bachelors, Never-married,, Own-child, White,,,, <=50K.,0
1,,,,, Husband, White, Male,0, Germany, <=50K.,
1,,, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0, United-States, >50K.,0
,, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0, United-States, <=50K.,0
,, 11th,, Sales, Own-child, Black, Female,0,, <=50K.,0
, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Black, Male,0, United-States, <=50K.,0
1, Private, HS-grad,, Craft-repair,,, Male,0, United-States, <=50K.,0
1, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband,, Male,0,, >50K.,
1, Private, 11th,, Craft-repair, Husband, White, Male,0, United-States, >50K.,
1, Local-gov,, Never-married, Exec-managerial,, Asian-Pac-Islander, Male,0,, <=50K.,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0, United-States, <=50K.,0
, Private, Some-college,, Craft-repair, Husband, White, Male,0,, <=50K.,0
0, Private, Some-college,, Other-service, Own-child, White, Female,0, United-States, <=50K.,
1, Federal-gov, Some-college,, Adm-clerical, Husband, White, Male,,, >50K.,
1, Private, Assoc-acdm, Never-married, Sales,,,,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White,,1, United-States, >50K.,0
2,, 5th-6th, Married-civ-spouse,, Husband, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
1, Private,, Divorced, Exec-managerial, Unmarried, White,,0,, <=50K.,0
1,, HS-grad,,, Own-child,, Male,1, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,, <=50K.,0
,, HS-grad, Married-civ-spouse,,, White, Male,0, United-States, <=50K.,0
1,,, Married-civ-spouse,,, Black, Male,0,, <=50K.,
, Private, Masters, Never-married, Craft-repair, Unmarried,,,0, United-States, <=50K.,0
1, Private,, Divorced, Exec-managerial, Unmarried, Black, Male,0, United-States, <=50K.,0
1, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,, United-States, <=50K.,0
1, Private, Bachelors, Never-married,, Not-in-family, White, Female,1, United-States, <=50K.,0
1, Federal-gov, Masters, Never-married, Prof-specialty, Other-relative, White, Female,0,, <=50K.,
, Self-emp-inc, Doctorate,, Prof-specialty, Husband, White, Male,1, United-States, >50K.,
1, Local-gov, Masters, Married-civ-spouse,,, White, Male,0, United-States, >50K.,1
1, Private, Some-college, Married-civ-spouse, Exec-managerial,, White, Male,1, United-States, >50K.,0
1, Private, HS-grad, Never-married,,,, Female,0, United-States, <=50K.,0
1, Private, Masters, Divorced, Sales, Not-in-family, White,,1, United-States, >50K.,0
1, Private,, Married-civ-spouse, Craft-repair, Husband, White, Male,1, United-States, <=50K.,
1, Private,, Widowed, Exec-managerial, Not-in-family, White,,0, United-States, >50K.,0
1,,, Never-married, Craft-repair, Own-child, White, Male,0,, <=50K.,0
,, 10th, Divorced,, Unmarried, White, Female,0, United-States, <=50K.,0
2, Self-emp-not-inc, HS-grad, Married-civ-spouse,,, White, Female,0, United-States, <=50K.,0
0,, Some-college,, Adm-clerical,, White, Female,, United-States, <=50K.,0
, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,, <=50K.,0
1, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0, United-States, <=50K.,0
0, Private,, Never-married, Other-service, Own-child, Black, Female,0, United-States, <=50K.,0
1, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White,,1, United-States, >50K.,
,, 10th, Married-civ-spouse,, Husband, White, Male,1, United-States, >50K.,0
2, Self-emp-not-inc,, Married-civ-spouse,, Husband,, Male,1, United-States, >50K.,0
1,,, Never-married, Adm-clerical, Own-child,, Female,0,, <=50K.,0
1, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0, United-States, >50K.,0
1,, Assoc-acdm, Never-married, Exec-managerial,, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Never-married,,,, Female,, United-States, <=50K.,0
, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,, <=50K.,0
, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,, United-States, <=50K.,0
, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0, United-States, <=50K.,0
2,, HS-grad, Married-civ-spouse,, Husband,, Male,0, United-States, <=50K.,0
1, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband,,,0, Haiti, <=50K.,0
2, Local-gov, 10th,, Farming-fishing,, White, Male,0, United-States, <=50K.,0
1, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White,,0, United-States, <=50K.,0
1, Private, Assoc-voc, Separated, Other-service,, White, Female,0,, <=50K.,
0, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0, United-States, <=50K.,0
,, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0, United-States, <=50K.,0
1,,, Married-civ-spouse, Sales, Husband, White, Male,0, United-States, >50K.,1
1, Self-emp-inc,, Never-married, Sales, Own-child, White, Female,0, United-States, <=50K.,0
0, Private, Some-college, Never-married, Sales, Own-child, White,,0,, <=50K.,0
1, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0, United-States, <=50K.,0
, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,, United-States, >50K.,0
1, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband,, Male,, United-States, >50K.,0
, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White,,0, United-States, <=50K.,
1,, HS-grad, Divorced,, Not-in-family, White, Female,0, United-States, <=50K.,0
, Private, Some-college,, Adm-clerical, Own-child, White, Female,, United-States, <=50K.,0
1, Federal-gov, Some-college,, Adm-clerical, Husband, White, Male,, United-States, <=50K.,0
1, Private, Preschool,, Adm-clerical, Not-in-family, White, Male,0, Mexico, <=50K.,0
1, State-gov,, Never-married, Prof-specialty, Not-in-family, White, Female,0, United-States, >50K.,
1, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,, United-States, <=50K.,0
1, Private, HS-grad, Never-married, Craft-repair, Own-child,, Male,, United-States, <=50K.,0
2, Self-emp-inc, HS-grad, Married-civ-spouse,,, White, Male,,, <=50K.,0
1, Private, HS-grad, Married-civ-spouse,, Husband, Black, Male,, United-States, <=50K.,1
1,, HS-grad, Married-civ-spouse,, Wife, White, Female,0, United-States, >50K.,0
1, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White,,1, United-States, >50K.,0
1,, HS-grad,,, Not-in-family, White, Male,0, United-States, <=50K.,
, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,, United-States, >50K.,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,, Male,1, United-States, <=50K.,
1, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Husband, Black,,1,, <=50K.,0
1, Private, Assoc-acdm,, Prof-specialty, Not-in-family,, Male,1, United-States, <=50K.,1
1, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White,,1,, <=50K.,
1, Private, Masters, Never-married, Prof-specialty, Own-child, White,,0, United-States, <=50K.,0
, Private, Bachelors, Married-civ-spouse,, Husband, White, Male,0,, >50K.,0
1, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0, United-States, <=50K.,0
1, Private, Some-college, Never-married, Handlers-cleaners,, White,,, United-States, <=50K.,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial,, White, Male,0, England, >50K.,0
1,,,, Prof-specialty,, White,,0, United-States, <=50K.,0
1, Private, HS-grad, Never-married,, Own-child, White, Male,0, United-States, <=50K.,
0, Private, HS-grad,, Machine-op-inspct, Not-in-family, White, Male,0, United-States, <=50K.,0
, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried,, Female,0, United-States, <=50K.,0
1, Local-gov, Masters, Never-married,,, Black,,,, <=50K.,
, Local-gov,, Never-married, Other-service,, Black,,1,, <=50K.,0
1, Private, Some-college, Never-married,,, White, Male,0, United-States, <=50K.,
, Private,,, Prof-specialty, Husband,,,0, United-States, >50K.,1
1,, Some-college, Never-married,, Own-child, White,,0,, <=50K.,
1, Local-gov,, Divorced,, Unmarried, White,,, United-States, <=50K.,0
1,, HS-grad, Divorced,, Not-in-family, White, Female,1, Germany, <=50K.,0
1, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0, United-States, <=50K.,0
1, Private, Bachelors, Married-civ-spouse, Sales, Husband,, Male,1, United-States, <=50K.,0
, Private,, Married-civ-spouse, Other-service, Husband, White,,, United-States, <=50K.,0
1,, Bachelors, Married-civ-spouse,, Wife, Asian-Pac-Islander, Female,,, <=50K.,0
1, Private,, Never-married, Prof-specialty, Not-in-family, White,,0,, <=50K.,0
, Private,, Never-married,, Not-in-family, White, Female,0,, <=50K.,0
1,, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,, United-States, <=50K.,0
1, Private,, Never-married,, Own-child, White,,0, United-States, <=50K.,0
1,, HS-grad, Married-civ-spouse,, Other-relative, Asian-Pac-Islander, Male,0, Philippines, <=50K.,
, Private, 11th, Divorced, Machine-op-inspct,,, Male,0, United-States, <=50K.,0
1, Private,, Divorced, Exec-managerial, Not-in-family, White,,0,, <=50K.,0
